Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,EnergyLiveness,most_playedon
Santhosh Narayanan,"Thenmozhi (From ""Thiruchitrambalam"")","Thenmozhi (From ""Thiruchitrambalam"")",single,0.764,0.532,-5.979,0.0491,0.598,0,0.26,0.859,123.95,2.8871,Thenmozhi - Official Video Song | Thiruchitrambalam | Dhanush | Anirudh | Sun Pictures,Sun TV,36310876,358737,4321,TRUE,TRUE,55429185,2,Spotify
Santhosh Narayanan,Aval,Manithan (Original Motion Picture Soundtrack),single,0.324,0.457,-8.683,0.0336,0.271,2.65E-05,0.433,0.225,99.902,4.444,Manithan - Aval Video | Udhayanidhi | Santhosh Narayanan,SonyMusicSouthVEVO,27937185,161547,2225,TRUE,TRUE,13546386,1,Youtube
Santhosh Narayanan,Ennadi Maayavi Nee,VadaChennai (Original Motion Picture Soundtrack),album,0.55,0.246,-12.503,0.03,0.834,0.00279,0.0977,0.218,119.836,4.183333333,VADACHENNAI - Ennadi Maayavi Nee (Redux) Video Song | Dhanush | Vetri Maaran | Santhosh Narayanan,Wunderbar Films,63221659,322878,6478,TRUE,TRUE,29790729,3,Youtube
Santhosh Narayanan,Kannamma,Kaala (Tamil) (Original Motion Picture Soundtrack),album,0.585,0.271,-12.56,0.0413,0.744,0.00137,0.168,0.438,124.895,4.830883333,Kannamma - Video Song | Kaala (Tamil) | Rajinikanth | Pa Ranjith | Santhosh Narayanan,Wunderbar Films,42090465,229303,7588,TRUE,TRUE,14575556,2,Youtube
Santhosh Narayanan,"Idhayam Love (Megamo Aval) - From ""Meyaadha Maan""",I Love Pradeep Kumar,album,0.296,0.298,-10.169,0.0296,0.777,6.51E-06,0.0909,0.236,178.336,4.852016667,"Meyaadha Maan | Idhayam Love - Megamo Aval Video Song | Vaibhav, Priya | Santhosh Narayanan",Think Music India,8428878,81863,1132,TRUE,TRUE,9957878,3,Spotify
Santhosh Narayanan,Enjoy Enjaami,Enjoy Enjaami,single,0.856,0.709,-7.432,0.222,0.349,0.000209,0.225,0.856,110.009,4.658333333,Dhee ft. Arivu - Enjoy Enjaami (Prod. Santhosh Narayanan),maajja,455272437,4903554,203796,TRUE,TRUE,32595514,3,Youtube
Santhosh Narayanan,Sirukki Vaasam,Kodi (Original Motion Picture Soundtrack),single,0.571,0.544,-6.555,0.0507,0.502,0,0.0617,0.375,129.869,4.58315,"Kodi - Sirukki Vaasam Tamil Video | Dhanush, Trisha | Santhosh Narayanan",SonyMusicSouthVEVO,16211728,65227,1225,TRUE,TRUE,8105740,9,Youtube
Santhosh Narayanan,Rakita Rakita Rakita,Jagame Thandhiram (Original Motion Picture Soundtrack),album,0.772,0.834,-5.174,0.174,0.549,0.000136,0.551,0.945,133.583,4.12425,"Jagame Thandhiram - Rakita Rakita Video|Dhanush, SanthoshNarayanan, KarthikSubbaraj",SonyMusicSouthVEVO,81205048,502360,10546,TRUE,TRUE,27830599,2,Youtube
Santhosh Narayanan,Kaarkuzhal Kadavaiye,VadaChennai (Original Motion Picture Soundtrack),album,0.698,0.5,-11.249,0.0844,0.307,2.15E-05,0.101,0.353,129.973,5.206316667,VADACHENNAI - Kaarkuzhal Kadavaiye (Redux) Video Song | Dhanush | Vetri Maaran | Santhosh Narayanan,Wunderbar Films,787611,20978,321,TRUE,TRUE,5913684,5,Spotify
Santhosh Narayanan,Evanda Enakku Custody,Mahaan (Original Motion Picture Soundtrack),album,0.656,0.797,-4.678,0.414,0.0148,3.97E-05,0.0626,0.859,102.142,3.547616667,Mahaan - Evanda Enakku Custody Video | Chiyaan Vikram | Santhosh Narayanan,SonyMusicSouthVEVO,14413694,226553,1920,TRUE,TRUE,17001665,13,Spotify
The Paper Kites,Bloom - Bonus Track,Woodland,single,0.591,0.416,-9.794,0.0246,0.882,0.000641,0.112,0.415,96.003,3.501333333,The Paper Kites - Bloom (Official Music Video),thepaperkitesband,30781995,334202,6490,TRUE,TRUE,414382054,4,Spotify
The Paper Kites,Paint,Young North,single,0.364,0.308,-13.052,0.0402,0.895,0.0023,0.123,0.387,73.328,3.196216667,The Paper Kites - Paint (Video),William.,20100,374,16,FALSE,FALSE,100447102,3,Spotify
The Paper Kites,For All You Give,Roses,album,0.499,0.142,-17.142,0.0387,0.956,0.0029,0.109,0.354,138.726,3.18725,The Paper Kites - For All You Give (feat. Lucy Rose),thepaperkitesband,352456,11584,453,FALSE,FALSE,47122396,1,Spotify
The Paper Kites,Arms,On the Train Ride Home,album,0.41,0.141,-18.564,0.0337,0.931,0.0898,0.118,0.239,149.884,3.392666667,The Paper Kites - Arms (Official Video),IndieCorner ,361,13,0,FALSE,FALSE,82862876,1,Spotify
The Paper Kites,Woodland,Woodland,single,0.433,0.523,-9.502,0.041,0.533,0.000112,0.162,0.374,178.299,3.859783333,The Paper Kites - Woodland (Full EP Stream),nettwerkbackstage,4280224,80644,794,TRUE,TRUE,43093708,3,Spotify
The Paper Kites,Tenenbaum,States,album,0.488,0.17,-18.851,0.0386,0.881,0.614,0.0937,0.444,88.449,3.651333333,The Paper Kites -  Tenenbaum (Official Music Video),thepaperkitesband,1259967,9934,299,TRUE,TRUE,11861391,2,Spotify
The Paper Kites,Featherstone,Woodland,single,0.803,0.373,-13.682,0.0367,0.869,0.0268,0.104,0.636,124.921,3.827116667,The Paper Kites - Featherstone (Official Music Video),thepaperkitesband,12591656,92370,2074,TRUE,TRUE,51064816,4,Spotify
The Paper Kites,Tin Lover,States,album,0.651,0.0324,-22.56,0.0333,0.961,0.792,0.101,0.101,89.994,3.32755,Tin Lover,The Paper Kites - Topic,87575,911,0,TRUE,TRUE,8463294,0,Spotify
The Paper Kites,Nothing More Than That,On the Train Ride Home,album,0.555,0.099,-20.199,0.0324,0.939,0.596,0.108,0.28,84.431,3.026883333,The Paper Kites - Nothing More Than That,daydreaming,3060591,60422,570,FALSE,FALSE,7957156,1,Spotify
The Paper Kites,Walk Above the City,Roses,album,0.686,0.245,-17.604,0.0272,0.862,0.534,0.109,0.286,99.012,4.00285,The Paper Kites - Walk Above The City (feat. MARO),thepaperkitesband,1378589,40165,1135,TRUE,TRUE,10699848,2,Spotify
WALK THE MOON,Shut Up and Dance,TALKING IS HARD,album,0.578,0.866,-3.804,0.0619,0.00701,0,0.257,0.619,128.038,3.318,WALK THE MOON - Shut Up and Dance (Official Video),WalkTheMoonVEVO,408341372,2255537,68133,TRUE,TRUE,1283596592,3,Spotify
WALK THE MOON,Lost In The Wild,What If Nothing,album,0.483,0.77,-4.829,0.0512,0.007,0,0.182,0.386,132.992,3.932666667,Walk The Moon - Lost In The Wild (Lyrics) (From The Kissing Booth 2),Authentic Music,15292031,162795,3079,FALSE,FALSE,87626355,4,Spotify
WALK THE MOON,Anna Sun,Walk The Moon,album,0.472,0.844,-6.578,0.054,0.00173,0,0.24,0.34,140.034,5.354666667,WALK THE MOON - Anna Sun,WalkTheMoonVEVO,27595112,194779,12029,TRUE,TRUE,140879584,4,Spotify
WALK THE MOON,Work This Body,TALKING IS HARD,album,0.421,0.831,-5.128,0.106,0.0283,0,0.464,0.488,134.184,2.931783333,WALK THE MOON - Work This Body (Official Video),WalkTheMoonVEVO,4110237,36989,1325,TRUE,TRUE,76453050,2,Spotify
WALK THE MOON,One Foot,What If Nothing,album,0.582,0.822,-4.861,0.0365,0.00749,2.09E-06,0.818,0.471,100.025,4.356216667,WALK THE MOON - One Foot (Official Video),WalkTheMoonVEVO,20611626,159771,5694,TRUE,TRUE,119628785,1,Spotify
WALK THE MOON,Shut Up and Dance - Live Acoustic - 2015,Shut Up And Dance (Acoustic),single,0.82,0.615,-4.548,0.0466,0.151,0,0.204,0.768,129.874,3.233116667,WALK THE MOON - Shut Up and Dance (Official Video),WalkTheMoonVEVO,408341372,2255537,68133,TRUE,TRUE,61552016,3,Youtube
WALK THE MOON,Kamikaze,What If Nothing,album,0.575,0.694,-5.674,0.0709,0.0158,0,0.108,0.442,77.537,3.27555,WALK THE MOON - Kamikaze (Official Video),WalkTheMoonVEVO,6462289,62740,1145,TRUE,TRUE,46046714,6,Spotify
WALK THE MOON,Ghostbusters,Ghostbusters (Original Motion Picture Soundtrack) [2016],compilation,0.693,0.887,-3.572,0.0378,0.00905,0.000118,0.777,0.656,116.502,3.744666667,WALK THE MOON - Ghostbusters (Official Audio),WalkTheMoonVEVO,645252,10886,342,TRUE,TRUE,26543628,1,Spotify
WALK THE MOON,Tightrope,Walk The Moon,album,0.467,0.794,-6.174,0.0349,8.39E-05,0.00204,0.103,0.589,162.435,3.48645,WALK THE MOON - Tightrope (Official Video),WalkTheMoonVEVO,7025202,48300,1930,TRUE,TRUE,48966092,8,Spotify
WALK THE MOON,Avalanche,TALKING IS HARD,album,0.594,0.858,-4.339,0.0387,0.00059,3.11E-06,0.0642,0.663,138.021,3.645333333,WALK THE MOON - Avalanche (Official Audio),WalkTheMoonVEVO,122834,1650,74,TRUE,TRUE,36086635,13,Spotify
Vince Staples,THE BEACH,RAMONA PARK BROKE MY HEART,album,0.593,0.947,-6.206,0.631,0.888,0,0.823,0.682,157.85,1.120166667,Vince Staples - Ramona Park Broke My Heart : THE BEACH (Visualizer),Vince Staples,167138,2692,90,FALSE,TRUE,10622836,1,Spotify
Vince Staples,Norf Norf,Summertime '06,album,0.925,0.549,-6.572,0.0656,0.396,0.000154,0.11,0.0904,100.014,3.052666667,Vince Staples - Norf Norf (Explicit) (Official Video),VinceStaplesVEVO,62579244,543234,0,TRUE,TRUE,179097153,5,Spotify
Vince Staples,"Yo Love - From ""Queen & Slim: The Soundtrack""","Yo Love (From ""Queen & Slim: The Soundtrack"")",single,0.703,0.573,-9.032,0.0724,0.565,3.13E-06,0.0987,0.491,147.038,2.397166667,"Vince Staples x 6lack x Mereba - Yo Love [Official Audio] (From ""Queen & Slim: The Soundtrack"")",Motown Records,771246,16723,224,FALSE,FALSE,78143266,6,Spotify
Vince Staples,ARE YOU WITH THAT?,Vince Staples,album,0.859,0.423,-10.698,0.283,0.543,0,0.104,0.563,125.89,2.306833333,Vince Staples - ARE YOU WITH THAT? (Official Video),VinceStaplesVEVO,3640821,104413,3923,TRUE,TRUE,40299375,4,Spotify
Vince Staples,WHEN SPARKS FLY,RAMONA PARK BROKE MY HEART,album,0.699,0.782,-5.538,0.124,0.00664,0.000517,0.182,0.227,161.721,3.797883333,Vince Staples - Ramona Park Broke My Heart The Musical: WHEN SPARKS FLY,Vince Staples,574857,19359,753,FALSE,TRUE,10670391,4,Spotify
Vince Staples,&burn (with Vince Staples),&burn (with Vince Staples),single,0.776,0.379,-9.351,0.331,0.213,0.00175,0.0969,0.346,82.531,2.9836,Vince Staples - Norf Norf (Explicit) (Official Video),VinceStaplesVEVO,62579244,543234,0,TRUE,TRUE,208847367,4,Spotify
Vince Staples,Home,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),compilation,0.604,0.736,-5.596,0.0555,0.00608,0.109,0.11,0.345,118.012,3.522666667,Vince Staples - Home (Spider-Man: Into the Spider-Verse),WaggishCape Edits,72239,1807,54,FALSE,FALSE,68722902,7,Spotify
Vince Staples,MAGIC,RAMONA PARK BROKE MY HEART,album,0.743,0.601,-6.684,0.181,0.272,9.65E-05,0.496,0.284,89.97,3.766766667,"Vince Staples, Mustard - Ramona Park Broke My Heart : MAGIC",VinceStaplesVEVO,2418300,49572,1295,TRUE,TRUE,22292573,1,Spotify
Vince Staples,Big Fish,Big Fish Theory,album,0.898,0.547,-5.707,0.313,0.484,1.04E-05,0.37,0.763,100.01,3.302216667,Vince Staples - Big Fish (Official Video),VinceStaplesVEVO,12326934,180101,5373,TRUE,TRUE,93061100,1,Spotify
Vince Staples,Opps (with Yugen Blakrok),Black Panther The Album Music From And Inspired By,album,0.706,0.775,-6.819,0.335,0.152,3.32E-05,0.416,0.847,127.929,3.014883333,Opps - Vince Staples and Yugen Blakrok (Black Panther: The Album),Kendrick Lamar Spotlight,55119,701,12,FALSE,FALSE,79537658,2,Spotify
Ronnie Flex,Love Song,Love Song,single,0.752,0.599,-7.853,0.0537,0.391,0,0.242,0.529,123.046,3.031916667,Trobi - Love Song ft. Ronnie Flex & Bilal Wahib,Trobi,246882,4069,335,FALSE,TRUE,5521228,2,Spotify
Ronnie Flex,Adrenaline,Adrenaline,single,0.741,0.727,-4.835,0.155,0.0231,0,0.121,0.716,150.061,2.478683333,Kris Kross Amsterdam x Ronnie Flex x Zoï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ Tau,Kris Kross Amsterdam,541977,3015,169,FALSE,TRUE,21368309,6,Spotify
Ronnie Flex,Drank & Drugs,New Wave,compilation,0.923,0.742,-5.047,0.0495,0.0494,1.79E-05,0.0829,0.784,120.038,2.432966667,Lil Kleine & Ronnie Flex - Drank & Drugs (prod. Jack $hirak),TopNotch,53121454,505915,27344,TRUE,TRUE,100360853,9,Spotify
Ronnie Flex,Energie,Rï¿½ï,album,0.848,0.598,-7.087,0.214,0.102,0,0.151,0.678,100.001,2.7589,"Ronnie Flex - Energie ft. Frenna (prod. Boaz van de Beatz, Ronnie Flex & Afro Bros)",TopNotch,51512216,165940,9081,TRUE,TRUE,77005702,4,Spotify
Ronnie Flex,Terug Bij Af ft. Ronnie Flex,FLEMMING,album,0.812,0.496,-7.175,0.0597,0.0147,0,0.278,0.735,114.991,3.111666667,FLEMMING ft. Ronnie Flex - Terug Bij Af (Official video),FLEMMING,1162946,6569,241,TRUE,TRUE,9901751,2,Spotify
Ronnie Flex,Amazin' - Remix,Amazinï¿½ï¿½ï¿½ï¿,single,0.898,0.599,-5.312,0.0841,0.0817,0.0143,0.103,0.577,100.008,2.920833333,Amazin' (Remix),Idaly - Topic,276085,1509,0,TRUE,TRUE,7056669,6,Spotify
Ronnie Flex,Stoff und Schnaps,WG Party 2021,compilation,0.941,0.807,-4.588,0.0564,0.0506,0,0.0833,0.761,120.041,2.433333333,Lil Kleine & Ronnie Flex - Stoff & Schnaps (prod. Jack $hirak) (Official German Video),STOKED,53055125,361253,12954,TRUE,TRUE,64572846,10,Spotify
Ronnie Flex,Investeren In De Liefde,New Wave,compilation,0.838,0.881,-7.025,0.0445,0.298,0,0.202,0.965,119.997,2.95565,"SFB, Ronnie Flex, Lil Kleine & Bokoesam - Investeren in de Liefde (prod. Jack $hirak) - #NewWave",TopNotch,29665474,85460,4100,TRUE,TRUE,43104542,4,Spotify
Ronnie Flex,100 SMSjes,100 SMSjes,single,0.785,0.656,-5.719,0.0798,0.0299,0,0.237,0.652,130.009,2.517133333,Sigourney K ft. Ronnie Flex - 100 SMSjes (prod. Project Money),Sigourney K,949920,4310,194,FALSE,TRUE,13299263,3,Spotify
Ronnie Flex,In De Schuur,Lars,album,0.776,0.686,-6.932,0.0458,0.124,0,0.123,0.88,139.969,3.028866667,Snelle feat. Ronnie Flex - In De Schuur,ROQ 'N ROLLA Music,9855108,51832,2027,TRUE,TRUE,40546255,6,Spotify
Of Monsters and Men,Little Talks,My Head Is An Animal,album,0.457,0.757,-5.177,0.032,0.0206,0,0.146,0.417,102.961,4.443333333,Of Monsters And Men - Little Talks (Official Video),OfMonstersAndMenVEVO,342158934,2190341,86344,TRUE,TRUE,828553788,5,Spotify
Of Monsters and Men,Dirty Paws,My Head Is An Animal,album,0.359,0.649,-7.06,0.0349,0.107,0.0124,0.0555,0.133,111.709,4.63955,Of Monsters And Men - Dirty Paws (Official Lyric Video),OfMonstersAndMenVEVO,92845273,573569,11532,TRUE,TRUE,294799978,12,Spotify
Of Monsters and Men,Mountain Sound,My Head Is An Animal,album,0.379,0.879,-4.336,0.0362,0.0421,0.00449,0.146,0.37,102.021,3.524216667,Of Monsters and Men - Mountain Sound (Official Video),OfMonstersAndMenVEVO,18110821,117187,5716,TRUE,TRUE,192615029,6,Spotify
Of Monsters and Men,King And Lionheart,My Head Is An Animal,album,0.52,0.655,-6.519,0.0394,0.105,0.00384,0.124,0.29,126.593,4.564216667,Of Monsters and Men - King And Lionheart (Official Video),OfMonstersAndMenVEVO,59024693,355111,13742,TRUE,TRUE,139929102,5,Spotify
Of Monsters and Men,Crystals,Beneath The Skin,album,0.581,0.747,-7.207,0.0303,0.00202,0.000449,0.109,0.325,132.195,4.058666667,Of Monsters And Men - Crystals (Official Lyric Video),OfMonstersAndMenVEVO,27189831,194058,7685,TRUE,TRUE,119987512,7,Spotify
Of Monsters and Men,Alligator,FEVER DREAM,album,0.581,0.934,-5.511,0.0547,0.000169,0.00297,0.0901,0.391,120.024,3.067116667,Of Monsters and Men - Alligator (Official Video),OfMonstersAndMenVEVO,3405307,67234,2322,TRUE,TRUE,37730892,10,Spotify
Of Monsters and Men,Love Love Love,My Head Is An Animal,album,0.324,0.367,-9.814,0.0377,0.806,8.98E-05,0.0836,0.16,110.947,3.979783333,Of Monsters And Men - Love Love Love (Official Lyric Video),OfMonstersAndMenVEVO,37113839,264378,5127,TRUE,TRUE,85739304,4,Spotify
Of Monsters and Men,Human,Beneath The Skin,album,0.521,0.732,-5.408,0.0321,0.000783,0.57,0.159,0.185,125.99,3.96355,Of Monsters and Men - Human (Official Lyric Video),OfMonstersAndMenVEVO,17023620,105903,2392,TRUE,TRUE,32931826,5,Spotify
Of Monsters and Men,Empire,Beneath The Skin,album,0.504,0.692,-6.32,0.0321,0.000422,0.000761,0.0919,0.544,118.96,4.340216667,Of Monsters and Men - Empire (Official Video),OfMonstersAndMenVEVO,5578373,68830,2289,TRUE,TRUE,45344436,8,Spotify
Of Monsters and Men,Wolves Without Teeth,Beneath The Skin,album,0.362,0.72,-6.169,0.0334,0.00108,0.000417,0.332,0.436,135.637,3.882883333,Of Monsters And Men - Wolves Without Teeth (Official Video),OfMonstersAndMenVEVO,6622866,66353,1486,TRUE,TRUE,45041936,2,Spotify
Boef,Probleem,Probleem,single,0.899,0.481,-9.116,0.239,0.571,0,0.11,0.139,130.018,2.4,BOEF FEAT. CRISTIAN D - PROBLEEM (PROD. $HIRAK),Gewoon Boef,1028301,18184,631,TRUE,TRUE,7772181,4,Spotify
Boef,Ff Ademen Jij,Ff Ademen Jij,single,0.798,0.683,-7.879,0.412,0.224,0,0.102,0.669,143.051,2.715433333,BOEF - FF ADEMEN JIJ | MUGSHOT SESSIE 1 (PROD. KEYSER SOZE),Gewoon Boef,1671975,24466,1213,TRUE,TRUE,6161767,7,Spotify
Boef,Natte Sokken,Natte Sokken,single,0.572,0.668,-8.457,0.49,0.597,0,0.094,0.326,93.135,2.92995,BOEF FEAT. KA - NATTE SOKKEN | MUGSHOT SESSIE 3 (PROD. KEYSER SOZE),Gewoon Boef,362767,10826,426,FALSE,FALSE,882881,7,Spotify
Boef,Flexxen,Flexxen,single,0.833,0.618,-6.489,0.0513,0.0357,0,0.104,0.751,126.009,2.29085,BOEF X NUMIDIA X CRISTIAN D X DIQUENZA - FLEXXEN,Gewoon Boef,2874246,19473,836,TRUE,TRUE,11783906,6,Spotify
Boef,Als Je Bij Me Blijft,Als Je Bij Me Blijft,single,0.94,0.918,-7.416,0.234,0.0775,0,0.0918,0.652,129.997,2.7589,"$hirak - Als Je Bij Me Blijft ft. Cristian D, Bilal Wahib, Ronnie Flex & Boef",Maison $hirak,2158515,18004,480,FALSE,FALSE,17828474,10,Spotify
Boef,Habiba,Slaaptekort,album,0.898,0.813,-5.725,0.306,0.113,0,0.0854,0.771,126.986,3.599633333,BOEF - HABIBA (PROD. MB),Gewoon Boef,73125612,471336,42291,FALSE,FALSE,70166564,10,Youtube
Boef,Voor Het Kiezen,Voor Het Kiezen,single,0.785,0.552,-11.223,0.408,0.157,0,0.0958,0.815,94.003,2.914833333,BOEF - VOOR HET KIEZEN | MUGSHOT SESSIE 2 (PROD. KEYSER SOZE),Gewoon Boef,622238,12219,550,FALSE,FALSE,1989513,6,Spotify
Boef,Nooit Thuis,Allemaal Een Droom,album,0.778,0.743,-6.099,0.141,0.392,0,0.0631,0.555,121.036,2.682666667,BOEF FEAT. ASHAFAR - NOOIT THUIS (PROD. KEYSER SOZE),Gewoon Boef,13817553,135953,6864,TRUE,TRUE,32820167,12,Spotify
Boef,Paperchase,Paperchase,single,0.721,0.74,-7.998,0.328,0.452,0.0511,0.323,0.794,87.914,3,BOEF - PAPERCHASE (Prod. Southbeats),ZonamoUnderground,23206213,137121,11749,TRUE,TRUE,20564258,2,Youtube
Boef,Hosselen,Gewoon BOEF,album,0.77,0.832,-5.929,0.177,0.397,0,0.36,0.729,91.943,3.478266667,BOEF - Hosselen (prod. Southbeats),ZonamoUnderground,25447670,167459,14234,TRUE,TRUE,16338337,2,Youtube
Stephanie Beatriz,We Don't Talk About Bruno,Encanto (Original Motion Picture Soundtrack),album,0.577,0.45,-8.516,0.0834,0.357,0,0.111,0.83,205.863,3.602,"We Don't Talk About Bruno (From ""Encanto"")",DisneyMusicVEVO,518185086,4207778,196966,TRUE,TRUE,390826781,4,Youtube
Stephanie Beatriz,The Family Madrigal,Encanto (Original Motion Picture Soundtrack),album,0.594,0.628,-6.345,0.359,0.12,0,0.0582,0.556,141.391,4.286883333,"Stephanie Beatriz, Olga Merediz, Encanto - Cast - The Family Madrigal (From ""Encanto"")",DisneyMusicVEVO,240582434,1302176,34362,TRUE,TRUE,162508709,11,Youtube
Stephanie Beatriz,What Else Can I Do?,Encanto (Original Motion Picture Soundtrack),album,0.718,0.709,-5.568,0.039,0.258,0,0.101,0.54,119.974,2.99045,"Diane Guerrero, Stephanie Beatriz - What Else Can I Do? (From ""Encanto"")",DisneyMusicVEVO,177141181,1004013,27837,TRUE,TRUE,132712684,7,Youtube
Stephanie Beatriz,Waiting On A Miracle,Encanto (Original Motion Picture Soundtrack),album,0.48,0.554,-8.145,0.069,0.171,0,0.131,0.267,190.066,2.697333333,"Stephanie Beatriz - Waiting On A Miracle (From ""Encanto"")",DisneyMusicVEVO,56716114,410583,16844,TRUE,TRUE,102734312,4,Spotify
Stephanie Beatriz,All Of You,Encanto (Original Motion Picture Soundtrack),album,0.515,0.467,-10.623,0.0494,0.633,0,0.107,0.346,114.532,4.640666667,"Encanto - Cast - All Of You (From ""Encanto""/Sing-Along)",DisneyMusicVEVO,89092697,449550,15162,TRUE,TRUE,71682929,4,Youtube
Stephanie Beatriz,In The Heights,In The Heights (Original Motion Picture Soundtrack),album,0.575,0.535,-7.452,0.331,0.121,0,0.122,0.713,167.834,7.693966667,In The Heights (2021) - No Me Diga,Movies&TVShows Clips,3813797,63347,1220,FALSE,FALSE,18314061,4,Spotify
Stephanie Beatriz,Blackout,In The Heights (Original Motion Picture Soundtrack),album,0.611,0.749,-6.408,0.0698,0.0107,0,0.204,0.502,99.667,3.3353,Blackout - In The Heights Motion Picture Soundtrack (Official Audio),Atlantic Records,2312349,24837,1026,TRUE,TRUE,15746869,4,Spotify
Stephanie Beatriz,Carnaval Del Barrio,In The Heights (Original Motion Picture Soundtrack),album,0.546,0.563,-7.891,0.101,0.0968,0,0.0352,0.7,113.215,7.00285,"In the Heights Movie Clip: Daphne Rubin-Vega Sings ""Carnaval del Barrio""",theatermania,1653414,26510,631,FALSE,FALSE,11546929,16,Spotify
Stephanie Beatriz,"96,000",In The Heights (Original Motion Picture Soundtrack),album,0.479,0.614,-7.001,0.336,0.013,0,0.162,0.406,171.93,5.764516667,"In The Heights | 96,000 Sing-a-long | Warner Bros. Entertainment",Warner Bros. Entertainment,2243430,31346,920,TRUE,TRUE,13139492,4,Spotify
Stephanie Beatriz,No Me Diga,In The Heights (Original Motion Picture Soundtrack),album,0.497,0.474,-6.964,0.073,0.541,0,0.0942,0.945,163.661,2.409983333,In The Heights (2021) - No Me Diga,Movies&TVShows Clips,3813797,63347,1220,FALSE,FALSE,11204024,5,Spotify
Ankit Tiwari,Galliyan Returns,Ek Villain Returns,album,0.43,0.612,-5.534,0.0392,0.432,2.29E-06,0.0955,0.241,85.959,5.833533333,"Galliyan Returns Song: Ek Villain Returns | John,Disha,Arjun,Tara | Ankit T,Manoj M, Mohit S,Ektaa K",T-Series,88144479,1089572,33948,TRUE,TRUE,50934769,6,Youtube
Ankit Tiwari,Sunn Raha Hai,Aashiqui 2,album,0.394,0.641,-6.493,0.0312,0.276,0,0.0958,0.335,81.932,6.503716667,Sun Raha Hai Na Tu - Reloaded by  Ankit Tiwari | T-Series,T-Series,3175523,20325,533,TRUE,TRUE,45784928,7,Spotify
Ankit Tiwari,Valentine's Mashup 2019,Valentine's Mashup 2019,single,0.595,0.61,-6.887,0.0499,0.332,2.14E-06,0.0628,0.314,97.974,3.542033333,"Valentine's Mashup 2019(""Remix By Kedrock,Sd Style"")By Amrita Singh | Ankit Tiwari | Armaan Malik",Hum Tum Music Company,7489,190,0,FALSE,FALSE,55399812,10,Spotify
Ankit Tiwari,Tu Hai Ki Nahi,Roy,album,0.535,0.754,-4.77,0.0562,0.458,1.60E-06,0.302,0.435,143.862,5.565366667,"'Tu Hai Ki Nahi' FULL VIDEO Song | Roy | Ankit Tiwari | Ranbir Kapoor, Jacqueline Fernandez, Tseries",T-Series,116318324,797906,18219,TRUE,TRUE,29459883,2,Youtube
Ankit Tiwari,"Sanam Teri Kasam (From ""Sanam Teri Kasam"")",Sanam Teri Kasam (Original Motion Picture Soundtrack),album,0.624,0.551,-6.871,0.033,0.285,0,0.234,0.229,149.97,5.233333333,"Sanam Teri Kasam Title Song | Official Video | Harshvardhan, Mawra | Himesh Reshammiya, Ankit Tiwari",Eros Now Music,134542812,1074423,18167,TRUE,TRUE,23230862,2,Youtube
Ankit Tiwari,The Break Up Mashup,The Break Up Mashup,single,0.251,0.604,-5.622,0.0431,0.171,2.25E-06,0.123,0.166,84.643,5.130766667,The Break Up MashUp Full Video Song 2014 | DJ Chetas,T-Series,62917935,773560,13359,TRUE,TRUE,13047107,5,Youtube
Ankit Tiwari,Shaamat,Ek Villain Returns,album,0.537,0.628,-5.342,0.029,0.148,0,0.0355,0.514,97.87,5.56955,"Shaamat: Ankit Tiwari Version - Ek Villain Returns | John, Disha, Arjun, Tara | Prince, Mohit, Ektaa",T-Series,2210193,45121,956,TRUE,TRUE,18327906,18,Spotify
Ankit Tiwari,"52 Non Stop Dilbar Dilbar Remix(Remix By Kedrock,Sd Style)",52 Non Stop Dilbar Dilbar Remix,compilation,0.521,0.837,-4.501,0.0794,0.0593,1.28E-05,0.157,0.48,106.001,76.35805,"52 Non Stop Dilbar Dilbar Remix By Kedrock, SD Style Super Hit Songs Collection 2018 | T-Series",Pop Chartbusters,8053059,62411,1257,TRUE,TRUE,23128326,5,Spotify
Ankit Tiwari,"Galliyan (From ""Ek Villain"")",Best Of Shraddha Kapoor,compilation,0.552,0.75,-5.215,0.039,0.445,7.37E-05,0.291,0.4,89.999,5.673333333,Full Video: Galliyan Song | Ek Villain | Ankit Tiwari | Sidharth Malhotra | Shraddha Kapoor,T-Series,305155746,2235257,51241,TRUE,TRUE,43683565,3,Youtube
Ankit Tiwari,Romantic Mashup 2,Romantic Mashup 2,single,0.508,0.761,-5.118,0.0422,0.0933,2.00E-06,0.268,0.339,100.011,5.419533333,Romantic Mashup 2 Full Video Song | DJ Chetas | Valentines Day | T-Series,T-Series,3992392,41253,1044,TRUE,TRUE,35712881,3,Spotify
The Neighbourhood,Sweater Weather,I Love You.,album,0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,4.006666667,The Neighbourhood - Sweater Weather (Official Video),TheNeighbourhoodVEVO,665459628,7172822,144768,TRUE,TRUE,1974874968,8,Spotify
